196697 296194
1820 5131 1
1820 5673 4
1820 91851 2
1820 54480 6
1820 83988 1
1820 2366 19
1820 131827 1
1820 3051 6
1820 6248 2
1820 62510 1
1820 138735 1
1820 54481 2
1820 19349 1
1820 54479 4
1820 20485 2
1822 1823 1
1823 47648 1
1823 155199 1
1823 31132 1
1823 2303 1
1824 1825 1
1824 100055 1
1825 17176 1
1825 1826 2
1826 165283 1
1826 11757 2
1826 112666 1
1826 19208 1
1826 30671 3
1826 81027 1
1826 17652 1
1826 7055 1
1826 176989 1
1826 180395 1
1826 57323 1
1826 93785 1
1826 58570 1
1826 73432 1
1826 49663 8
1826 175675 1
1826 49662 7
1827 106920 1
1827 68699 1
1827 126747 1
1827 1828 1
1829 1830 1
1829 46763 1
1830 130278 1
1830 16121 1
1830 47660 6
1831 1832 1
1831 79724 1
1831 65125 3
1833 1834 5
1833 149110 2
1833 13859 1
1833 194872 4
1833 150651 4
1833 116024 2
1833 130392 1
1833 194948 1
1834 43375 1
1835 104316 1
1836 1837 1
1836 55506 2
1836 50216 1
1836 105122 1
1836 96294 3
1836 60093 2
1836 166167 1
1837 47672 1
1838 19624 3
1838 1839 2
1838 152143 3
1838 8973 4
1838 8215 3
1838 25272 3
1838 16402 8
1838 19338 3
1838 94368 2
1838 11600 5
1838 6037 1
1838 81990 1
1838 11396 4
1838 7313 17
1838 10456 3
1838 112572 1
1838 20905 4
1838 18551 1
1838 4729 3
1838 94250 3
1838 4170 2
1838 17868 1
1838 12807 10
1838 26536 1
1838 4034 8
1838 3632 3
1838 4727 1
1838 38087 7
1838 8143 1
1838 16343 3
1838 5062 2
1838 4740 2
1838 11879 3
1838 26876 2
1838 6344 1
1838 12142 4
1838 6447 10
1838 10095 1
1838 16543 2
1838 12143 5
1838 3099 3
1839 9688 9
1839 8790 4
1839 6153 2
1839 3176 2
1840 1841 1
1842 1843 1
1842 18393 1
1843 33260 2
1843 33261 3
1844 19533 1
1844 53274 1
1844 175687 1
1844 175496 1
1844 6737 1
1844 153917 1
1844 34443 1
1844 3035 3
1845 133569 2
1845 18413 1
1845 1846 2
1845 13481 1
1845 30010 1
1845 26073 1
1845 3544 1
1845 9221 1
1845 145654 1
1845 60403 1
1847 1848 4
1848 129987 2
1848 129997 2
1848 129992 2
1848 130002 2
1848 184341 1
1848 129982 2
1848 130003 2
1848 176093 2
1848 129240 2
1848 129983 2
1848 129988 2
1848 129998 2
1848 129999 2
1848 129993 2
1848 129977 5
1848 129978 2
1848 106717 1
1848 129979 2
1848 129989 2
1848 129984 2
1848 129994 2
1848 104328 2
1848 153768 1
1848 129995 2
1848 130005 2
1848 130000 2
1848 129980 2
1848 129990 2
1848 129991 2
1848 129985 2
1848 129996 2
1848 130006 2
1848 130001 6
1848 104329 2
1848 49577 3
1848 130007 2
1848 129981 2
1848 49578 1
1848 129986 2
1848 130008 2
1848 130004 2
1848 104330 2
1849 3024 1
1850 168075 1
1850 1851 1
1850 17188 1
1850 151857 1
1850 181075 1
1852 1853 1
1852 12166 1
1852 27949 2
1852 139822 1
1852 45742 4
1853 153440 1
1853 66880 1
1853 41545 1
1853 176096 1
1853 47687 1
1854 130861 1
1854 189036 2
1854 52619 2
1854 161879 14
1854 30571 1
1854 33817 1
1854 103561 4
1854 166527 1
1854 126968 1
1854 9422 2
1854 144012 2
1854 135671 14
1854 126767 1
1854 147280 1
1854 166951 11
1854 5485 1
1854 66686 2
1854 160469 2
1854 159321 2
1854 46592 1
1854 129257 1
1854 41895 1
1854 7422 3
1854 129877 1
1854 135408 2
1854 69525 3
1854 2126 1
1854 69267 1
1854 24194 29
1854 24193 3
1854 3499 3
1854 144010 15
1854 135672 1
1854 30574 1
1854 169500 1
1854 93610 20
1854 30575 4
1854 163684 10
1854 189037 2
1854 87053 3
1854 30561 48
1854 117296 2
1854 30562 7
1854 1855 1
1854 7008 1
1854 144684 2
1854 61928 3
1854 132237 2
1854 30563 1
1854 50130 4
1854 4162 1
1854 30383 4
1854 119709 1
1854 178401 6
1854 5023 2
1854 144009 1
1854 162960 2
1854 119708 1
1854 11967 2
1854 105981 3
1854 57806 2
1854 135616 1
1854 30573 6
1854 30570 4
1854 2010 1
1854 93616 2
1854 2640 1
1854 144011 1
1854 66685 2
1854 181312 2
1854 3808 1
1854 4113 5
1854 30568 3
1854 30566 1
1854 30567 4
1854 93611 1
1854 129369 1
1854 170998 1
1854 70515 1
1854 186582 2
1854 18028 1
1854 166952 2
1854 28442 1
1854 30564 8
1854 132217 1
1854 24514 2
1854 93613 1
1854 50037 1
1854 24660 1
1854 119710 1
1854 161143 2
1854 121520 1
1854 66683 1
1854 93612 1
1854 51638 4
1854 93614 4
1854 165653 8
1854 152789 3
1854 24152 3
1854 24153 2
1854 189014 1
1854 189038 2
1854 144008 2
1854 30572 16
1854 7622 2
1854 93615 4
1854 142061 9
1854 130596 1
1854 2598 4
1854 30569 1
1854 3087 2
1854 178866 2
1854 30565 6
1854 82883 10
1854 50972 54
1854 30818 1
1854 66207 2
1854 66684 10
1854 48292 2
1854 69526 1
1854 30335 1
1854 66687 1
1856 1857 3
1856 4932 1
1856 160194 1
1856 4227 1
1858 88873 2
1858 1859 2
1858 6825 1
1859 8320 1
1859 130014 1
1859 47693 2
1859 22628 1
1859 24855 1
1859 12473 6
1859 6784 2
1859 88873 10
1859 10446 1
1859 7388 1
1859 19642 4
1859 6269 3
1859 50829 2
1859 21397 12
1859 12622 2
1859 16485 2
1859 12475 3
1859 50930 1
1859 14228 6
1861 5485 1
1861 1862 1
1861 6499 1
1863 1864 1
1864 10615 1
1865 1866 1
1866 47701 1
1866 6534 1
1866 47700 1
1866 79147 1
1866 79146 1
1866 1976 1
1866 47702 1
1866 47699 1
1867 3808 1
1867 1868 1
1867 79208 1
1867 94979 1
1867 20477 1
1867 8075 1
1867 13625 2
1867 32883 1
1867 13889 1
1868 2306 1
1869 1870 1
1870 47707 1
1870 3258 1
1870 1876 1
1870 1873 1
1870 79152 1
1870 176107 1
1870 1879 1
1870 79155 1
1870 1882 1
1870 1872 1
1870 1878 1
1870 1875 1
1870 79154 1
1870 1871 1
1870 53744 1
1870 77053 1
1870 47708 1
1870 1881 1
1870 1874 1
1870 1877 1
1870 79153 1
1870 104336 1
1870 1880 1
1871 5853 2
1878 2158 1
1878 2155 1
1878 23452 1
1878 2164 1
1878 2161 1
1878 2154 1
1878 2072 1
1878 79269 1
1878 2157 1
1878 7656 3
1878 69045 1
1878 47892 1
1878 2353 2
1878 81112 1
1878 176220 1
1878 2163 1
1878 79268 1
1878 2156 1
1878 2153 1
1878 2160 2
1878 2159 1
1878 21739 1
1878 58840 1
1878 47891 1
1878 15041 1
1878 2162 1
1880 160222 1
1880 20873 1
1880 59335 1
1880 90216 1
1880 95477 1
1880 102871 1
1880 113296 2
1880 69779 15
1880 63453 2
1880 146264 2
1880 62249 36
1880 27735 1
1880 169044 5
1880 103020 1
1880 53116 6
1880 174673 1
1880 21032 4
1880 23011 2
1880 79766 2
1880 10005 1
1880 96176 2
1880 35677 1
1880 126780 1
1880 34863 8
1880 12917 1
1880 64652 10
1880 90154 2
1880 196100 1
1880 169612 3
1880 37744 5
1880 51194 1
1880 23118 4
1880 106086 1
1880 126947 1
1880 49169 1
1880 137162 1
1880 67051 3
1880 122078 6
1880 97111 3
1880 160427 1
1880 78008 1
1880 54445 2
1880 146266 2
1880 125184 1
1880 5438 1
1880 122080 8
1880 27500 1
1880 146265 4
1880 138733 5
1880 102869 1
1880 122079 3
1880 124153 1
1880 58621 4
1880 57747 1
1883 2982 1
1883 1884 1
1883 105050 1
1883 104114 1
1884 46503 4
1885 1886 1
1885 23647 2
1886 104337 1
1887 1888 2
1887 12708 3
1888 47709 1
1888 2779 1
1889 2079 1
1889 1890 2
1891 171209 2
1891 1892 10
1891 92744 5
1891 92743 7
1893 130021 1
1893 47721 1
1893 79161 1
1894 71564 1
1894 1895 1
1895 47722 1
1896 138444 2
1896 2459 1
1896 194862 1
1896 1897 1
1896 87695 2
1896 138120 1
1896 27889 1
1896 159522 1
1896 13469 1
1896 59214 1
1896 20427 1
1896 106908 1
1896 164371 1
1897 153363 1
1897 153447 1
1898 1899 1
1899 4341 3
1900 1901 1
1900 37691 1
1900 90089 1
1900 27313 1
1900 16177 1
1900 25134 1
1900 59579 1
1900 155726 1
1900 36535 1
1900 66680 1
1900 116054 1
1900 151295 1
1902 56371 1
1902 37181 2
1902 1903 1
1905 8121 2
1905 38928 1
1905 1906 1
1905 38927 1
1906 26169 1
1906 38927 1
1907 1908 1
1908 130028 1
1908 153450 1
1908 69466 1
1908 1909 1
1908 130027 2
1908 35742 2
1908 47736 5
1908 68335 1
1908 7121 2
1908 1910 8
1908 130026 1
1908 47735 1
1908 47734 1
1908 69812 1
1910 38817 3
1910 157807 2
1910 33325 3
1910 112200 1
1910 56405 1
1910 40295 1
1910 167891 1
1910 98423 2
1910 40292 13
1910 121255 2
1910 101007 3
1910 145413 1
1910 59926 1
1910 149410 1
1910 60293 2
1910 152451 1
1910 6077 16
1910 131870 2
1911 26733 2
1912 1913 3
1913 1914 1
1914 52461 1
1914 59287 5
1914 66503 3
1914 143844 4
1914 48628 1
1914 166822 2
1914 36910 3
1914 65974 1
1914 143611 2
1914 188895 1
1915 90059 1
1915 1916 1
1915 89130 1
1917 1918 1
1918 1920 2
1918 1919 1
1921 116571 1
1921 11138 1
1921 53808 1
1921 178532 1
1921 44365 1
1921 154740 1
1921 53807 1
1921 158283 1
1921 104298 1
1921 129276 1
1921 112260 1
1921 11137 1
1921 53810 1
1921 83469 2
1921 83468 2
1921 11134 2
1921 53806 1
1921 14251 1
1921 1922 3
1921 8706 1
1921 11135 2
1921 108737 2
1921 53805 2
1921 53809 1
1921 48994 1
1921 53811 2
1921 35659 1
1921 11132 1
1921 11133 4
1921 11136 2
1922 129812 1
1923 63907 1
1923 35777 4
1923 22379 1
1923 92631 1
1923 38904 1
1923 71731 1
1923 38674 1
1923 26783 1
1923 3173 4
1923 22523 1
1923 124007 1
1923 28030 7
1923 8006 1
1923 128756 1
1923 16631 1
1923 58733 1
1923 22985 1
1923 3174 1
1923 3732 5
1923 18340 1
1923 3981 1
1923 39657 1
1923 37914 1
1923 46421 1
1923 39079 1
1923 27503 1
1923 10323 3
1923 6735 4
1923 20543 1
1923 49217 1
1923 22924 1
1923 16456 2
1923 3898 1
1923 2473 2
1923 17525 1
1923 22520 1
1923 39046 2
1923 8246 1
1923 17516 3
1923 7199 1
1923 13376 1
1923 7035 1
1923 26063 2
1923 7791 3
1923 11462 1
1923 20167 4
1923 31837 1
1923 116622 1
1923 22781 2
1923 19199 3
1923 17514 3
1923 79771 1
1923 7045 11
1923 44521 2
1923 181173 1
1923 145894 1
1923 14620 3
1923 16474 2
1923 10358 1
1923 28964 1
1923 3679 1
1923 91098 1
1923 6091 5
1923 2376 1
1923 15063 2
1923 170000 1
1923 1924 26
1923 22347 1
1923 23932 1
1923 60125 3
1923 24576 2
1923 10344 1
1923 9073 11
1923 20669 1
1923 68562 1
1923 11035 2
1923 36708 1
1923 16069 3
1923 11085 1
1923 72931 2
1923 63739 1
1923 19369 1
1923 38727 26
1923 13127 2
1923 75108 1
1923 109632 2
1923 7793 4
1923 99040 1
1923 2843 1
1923 11465 1
1923 21813 1
1923 11110 1
1923 191953 1
1923 63511 1
1923 16064 3
1923 9075 1
1923 11508 3
1923 12594 2
1923 28550 1
1923 17667 1
1923 14581 2
1923 161457 1
1923 57637 3
1923 17952 1
1923 38552 17
1923 5673 9
1923 5890 1
1923 16527 1
1923 15983 4
1923 54717 5
1923 3529 1
1923 52859 1
1923 13679 3
1923 20291 1
1923 42356 1
1923 26620 3
1923 25597 2
1923 100214 11
1923 28540 1
1923 88019 1
1923 5671 2
1923 13375 1
1923 12269 1
1923 10907 1
1923 55700 1
1923 39697 1
1923 19182 12
1923 21340 1
1923 3911 2
1923 18445 1
1923 104917 1
1923 5683 2
1923 31237 2
1924 3052 2
1924 20295 1
1924 104355 1
1924 1926 2
1924 153455 1
1924 13610 2
1924 17918 1
1924 5683 1
1924 71438 1
1924 10556 1
1924 90523 1
1924 8984 1
1924 1925 3
1924 8227 1
1924 15180 1
1924 1927 1
1924 3531 2
1924 21199 1
1924 103805 1
1924 52434 1
1924 26985 1
1924 10686 1
1924 31849 1
1924 20099 1
1924 22833 1
1924 16122 2
1924 19941 1
1924 30742 1
1924 71617 1
1925 11082 1
1925 44904 1
1925 6343 1
1925 40552 1
1925 9072 3
1925 40561 1
1925 37424 1
1925 20543 2
1925 14341 1
1925 3251 1
1925 11085 1
1925 20009 1
1925 34612 3
1925 13679 3
1925 29635 1
1925 42356 1
1925 7793 1
1925 41565 1
1925 16632 2
1925 17642 1
1925 20691 1
1925 9285 2
1925 11508 2
1925 17360 2
1925 2370 1
1925 37294 1
1925 2143 1
1925 17134 2
1925 3177 1
1925 10356 3
1925 9791 4
1925 18692 1
1925 39046 1
1925 67843 1
1925 17525 2
1925 3249 1
1925 27329 1
1925 9457 3
1925 12281 1
1925 10325 1
1925 132440 1
1925 7035 2
1925 49217 1
1926 43873 2
1926 117818 1
1926 17364 1
1926 100226 1
1926 19612 1
1926 43735 1
1926 11465 2
1926 36006 2
1926 8229 1
1926 3483 1
1926 28052 1
1926 11727 1
1926 20267 1
1926 20805 1
1926 26847 1
1926 62270 1
1926 63130 1
1926 18855 1
1926 22640 2
1926 28540 1
1926 20473 1
1926 55574 1
1927 23180 2
1927 3340 1
1927 3289 4
1927 9095 1
1927 14065 1
1927 61615 1
1927 21360 1
1927 24810 1
1929 79840 1
1929 55367 1
1929 123022 1
1929 1930 1
1929 104356 2
1929 47749 1
1929 4430 2
1929 130033 4
1930 9773 1
1930 67152 8
1930 25146 1
1930 78381 1
1930 15316 1
1930 28418 1
1930 3855 1
1930 19504 1
1930 154012 1
1930 80970 1
1930 131093 3
1930 108453 2
1930 8384 1
1930 31614 1
1930 4410 1
1930 3632 1
1930 7693 3
1930 26985 3
1930 157428 1
1930 2674 1
1930 134172 2
1930 157427 2
1930 146059 1
1930 11068 1
1930 83219 3
1930 31422 4
1930 141142 1
1930 47947 2
1930 3686 5
1930 11769 1
1930 135360 1
1930 104393 1
1930 78822 1
1930 110846 1
1930 41148 2
1930 3398 2
1930 6306 2
1930 14405 1
1930 130465 1
1930 65280 1
1930 82124 2
1930 6034 3
1930 16873 1
1930 31015 1
1930 85192 1
1930 108629 1
1930 11518 1
1930 2320 1
1930 56637 2
1930 154215 2
1930 108452 2
1930 108454 5
1931 54048 1
1931 1932 2
1931 97502 1
1931 147507 1
1931 47920 1
1931 170186 1
1931 76543 1
1931 97503 1
1933 1934 1
1934 1936 1
1934 37608 3
1934 1935 5
1934 1937 1
1935 54238 1
1935 14939 1
1935 37258 1
1935 26055 1
1935 4067 10
1935 18170 34
1935 7705 1
1935 14330 7
1935 7711 1
1935 110669 1
1935 17406 1
1935 16940 1
1935 6822 6
1935 21397 1
1935 165968 1
1935 23182 1
1935 9063 5
1935 23589 1
1935 32166 1
1935 9930 2
1935 112286 1
1935 143053 1
1935 170726 1
1935 14334 9
1935 6269 1
1935 7851 1
1935 36297 4
1935 117061 1
1935 18171 3
1935 6823 1
1935 10125 3
1935 7791 1
1935 14943 12
1935 30539 1
1935 6580 6
1937 32707 1
1938 63501 1
1938 118433 1
1938 161987 1
1938 138920 1
1938 161027 1
1938 69428 1
1938 28684 6
1938 5583 1
1938 105053 1
1938 174147 1
1938 1939 3
1938 138922 1
1938 104357 1
1938 51845 1
1938 28385 1
1938 111929 1
1939 47752 1
1939 104357 1
1940 1941 2
1942 28983 6
1942 118769 6
1942 118768 2
1942 1943 2
1944 1945 3
1944 178198 2
1947 99982 1
1947 39130 1
1947 1948 1
1947 29601 1
1947 2626 1
1949 33125 1
1949 13710 1
1950 31149 1
1950 97374 1
1950 59638 2
1950 57356 1
1950 15625 1
1950 65630 1
1950 18211 1
1950 19984 2
1950 114562 1
1950 54382 1
1950 179051 1
1950 48837 1
1950 74967 1
1950 14853 1
1950 163766 1
1950 51417 3
1950 24161 1
1950 54384 39
1950 72841 1
1950 109566 1
1950 111135 8
1950 102953 1
1950 78170 1
1950 52199 1
1950 91029 1
1950 32734 2
1950 134035 11
1950 25040 1
1950 58717 1
1950 120651 1
1950 165778 1
1950 134762 1
1950 62961 13
1950 100892 6
1950 44874 2
1950 174369 2
1950 5485 1
1950 83975 1
1950 103270 1
1950 23313 1
1950 100510 8
1950 149232 1
1950 51115 1
1950 58565 1
1950 16987 2
1950 146035 1
1950 19617 1
1950 158154 1
1950 46339 5
1950 11891 8
1950 158155 1
1950 5547 4
1950 9770 4
1950 37044 1
1950 143216 2
1950 145506 1
1950 133121 1
1950 92044 4
1950 96633 1
1950 1951 2
1950 168981 1
1950 141971 1
1950 110473 1
1951 1952 1
1951 36507 1
1951 39916 1
1953 45278 1
1953 46070 2
1953 66575 1
1953 151472 1
1953 19590 2
1953 103160 1
1953 14646 1
1953 3172 1
1953 93665 1
1953 120863 1
1953 12844 1
1953 33242 1
1953 45031 1
1953 1954 1
1953 12076 3
1953 47740 1
1953 13956 1
1953 8242 1
1953 21088 1
1953 31114 1
1953 31570 1
1953 17214 1
1953 22993 2
1953 17213 2
1953 18359 1
1953 96377 8
1955 1956 1
1957 147387 1
1957 130266 1
1957 137327 3
1957 1958 1
1957 93186 1
1957 35150 3
1957 195941 1
1957 34956 3
1959 25022 1
1959 1961 1
1959 5575 1
1959 1960 1
1959 79185 1
1959 47760 1
1959 46632 1
1959 2844 1
1959 130040 1
1959 50021 1
1959 3411 1
1959 26689 1
1959 79186 1
1959 2591 1
1960 159344 1
1961 68960 1
1961 89438 1
1961 62394 1
1961 112082 2
1961 137766 1
1961 183170 1
1961 77711 1
1961 146155 1
1961 64608 1
1961 183173 1
1961 112081 4
1961 183169 2
1961 27213 1
1961 179628 1
1961 112083 6
1961 137545 2
1961 40134 1
1961 107357 1
1961 127115 1
1961 52025 1
1961 58073 2
1961 183172 1
1961 78081 1
1961 31905 2
1961 112084 3
1961 51217 1
1961 183167 1
1961 179627 1
1961 53386 1
1961 99086 2
1961 97125 2
1961 160736 2
1961 136364 3
1961 74117 3
1961 183168 1
1961 70029 1
1961 33900 1
1961 183171 1
1961 86650 2
1961 38547 1
1961 66047 1
1962 33982 1
1962 97875 5
1962 4666 1
1962 8936 1
1962 35556 1
1962 1963 2
1962 4088 5
1962 4090 2
1962 4092 2
1962 45363 2
1962 10748 1
1962 22104 1
1962 4091 2
1962 4089 3
1962 31236 1
1962 4087 6
1962 14226 1
1964 1965 1
1964 15649 1
1965 47764 1
1966 1967 1
1968 130043 1
1968 4428 1
1968 2473 4
1968 5647 1
1968 79189 1
1968 104372 1
1968 1969 1
1968 103631 1
1968 14094 1
1968 18474 1
1968 104373 1
1968 10789 1
1968 7379 1
1968 28548 1
1968 15041 1
1968 8562 1
1968 40745 1
1970 1971 1
1971 47768 1
1971 47766 1
1971 1972 1
1971 5098 1
1971 47767 1
1972 99280 1
1973 1974 1
1974 1976 1
1974 47770 2
1974 47769 1
1974 1975 1
1975 23205 1
1976 130208 1
1976 83110 1
1976 29731 1
1976 76753 1
1976 69903 1
1976 131517 1
1976 118041 1
1976 49528 1
1976 4449 1
1976 20104 1
1976 75022 1
1976 47607 1
1976 76696 1
1976 99807 1
1976 70720 2
1976 8875 1
1976 11737 1
1976 56458 1
1976 3551 1
1976 99774 1
1976 79310 1
1976 90328 1
1976 124822 1
1977 37036 1
1977 1978 1
1978 5668 1
1979 47771 1
1979 153481 1
1979 153479 1
1979 153480 1
1979 5361 1
1979 176145 1
1979 105021 1
1979 8462 1
1979 1980 1
1979 153482 1
1979 104375 1
1979 35685 1
1979 104374 1
1979 4068 1
1979 46779 2
1979 176146 1
1980 2138 1
1981 1982 1
1981 7608 2
1982 153483 1
1983 1984 1
1983 33829 4
1983 28027 1
1983 45766 1
1983 164702 1
1983 20175 1
1983 6105 1
1984 3116 1
1984 154778 1
1985 31467 1
1986 1987 1
1986 115792 1
1986 27549 1
1986 34168 1
1986 20261 1
1986 119992 1
1988 49042 1
1988 176151 1
1989 1990 1
1989 91956 1
1989 186490 1
1990 9376 1
1991 99361 2
1991 37613 2
1991 37609 1
1991 1992 1
1991 39006 2
1991 15983 1
1991 75671 1
1991 141356 1
1991 15059 1
1992 130048 1
1992 53088 1
1992 159043 1
1992 12340 1
1992 130047 1
1993 97184 1
1993 1994 1
1995 1996 1
1997 4186 13
1997 1998 1
1997 56683 1
1997 45633 1
1999 2000 1
1999 5993 2
1999 5994 1
2000 2002 3
2000 57543 1
2000 5993 2
2000 47783 1
2000 21620 1
2000 2001 1
2000 20866 1
2000 153486 1
2001 74470 1
2002 5993 1
2003 2004 1
2004 19008 1
2004 60141 1
2004 176158 1
2004 47784 1
2004 2005 1
2004 122563 1
2004 80593 1
2004 153487 1
2004 176157 1
2004 176156 1
2004 64983 1
2004 2006 1
2004 176160 1
2004 176161 1
2004 8562 1
2004 176159 1
2008 2009 1
2009 5396 2
2009 21076 1
2010 11872 1
2010 2011 1
2010 13388 1
2010 130056 1
2010 176163 1
2010 79197 1
2010 103918 1
2010 79196 1
2010 20389 1
2011 34296 1
2011 182108 1
2011 138428 1
2011 33817 1
2012 6235 1
2012 27343 2
2012 2449 1
2012 93075 1
2012 9771 1
2012 2013 2
2012 123285 5
2012 3278 2
2012 3495 2
2013 79198 12
2013 3495 1
2013 59330 1
2013 3278 1
2013 9771 1
2013 79199 3
2014 2021 2
2014 2015 2
2015 2023 3
2015 2022 9
2015 2018 6
2015 2016 14
2015 2019 1
2015 2021 14
2015 2020 3
2015 2017 10
2016 2022 5
2016 2021 19
2017 2021 15
2018 2021 7
2019 2021 1
2019 2023 3
2020 2021 10
2021 2022 19
2021 2023 6
2021 152267 1
2021 23622 2
2021 32832 10
2021 34533 1
2021 68334 2
2021 33682 1
2022 32832 4
2023 2355 4
2024 50198 3
2024 132384 1
2024 51089 6
2024 2025 2
2024 130059 3
2024 47793 1
2024 10754 14
2025 13372 4
2025 47793 6
2025 130058 1
2025 10754 9
2025 50197 1
2025 130059 2
2025 112245 2
2025 47794 4
2025 51089 1
2025 129277 1
2025 2026 1
2025 134953 1
2026 22954 1
2027 22539 2
2027 2028 11
2028 130060 2
2028 192916 1
2028 177801 1
2028 147375 2
2028 3688 1
2028 47796 2
2028 47797 2
2028 31730 4
2028 83202 1
2028 153488 2
2028 48208 1
2028 47795 2
2028 31729 3
2028 163833 1
2028 129456 2
2028 153489 1
2028 156181 3
2029 2030 1
2030 2031 1
2032 79200 2
2034 2035 1
2035 176169 1
2035 9818 1
2035 2037 1
2035 104931 1
2035 2036 1
2035 104394 1
2035 2038 1
2035 22340 1
2035 47798 1
2037 10721 2
2037 6663 3
2037 2188 1
2037 54586 1
2037 24597 2
2037 140954 2
2037 62726 2
2037 136860 1
2037 116088 1
2037 90294 1
2037 63027 1
2037 48293 2
2037 62727 2
2037 24364 1
2037 62278 1
2037 50525 1
2037 153916 1
2037 112247 1
2037 7218 1
2037 14282 2
2037 19808 1
2037 52425 1
2037 68661 1
2037 62288 2
2037 50524 1
2037 3801 1
2037 4792 1
2037 112940 1
2037 10528 1
2037 51410 1
2037 18560 1
2037 49979 1
2037 49064 2
2037 160249 1
2037 53162 1
2037 59996 1
2039 47422 1
2039 48922 1
2039 3764 1
2039 50414 1
2039 8770 1
2039 3763 2
2039 75932 1
2039 2040 1
2039 176892 1
2039 11254 1
2039 23571 1
2040 16473 1
2041 9266 1
2042 181556 2
2042 185894 1
2042 77715 4
2042 176442 5
2042 4380 1
2042 51225 1
2042 16888 1
2042 181562 2
2042 191506 1
2042 181151 1
2042 181559 4
2042 9165 1
2042 2043 1
2042 5485 2
2042 19342 2
2042 181560 4
2042 2269 1
2042 181561 1
2042 68610 2
2042 131204 1
2042 181558 2
2042 181566 12
2042 36179 4
2042 57282 1
2042 3407 1
2042 181553 2
2042 181564 2
2042 77916 1
2042 7347 3
2042 10762 1
2042 9957 1
2042 12917 3
2042 195617 1
2042 6206 1
2042 181563 1
2042 181555 6
2042 3413 1
2042 22672 1
2042 181557 4
2042 181554 6
2042 181565 2
2042 182681 2
2042 135141 1
2042 7346 10
2044 11167 1
2045 2046 1
2045 130828 1
2045 135879 1
2045 133480 1
2045 75349 1
2045 136715 2
2045 10192 2
2045 18219 1
2045 21981 2
2045 82804 4
2045 17953 1
2047 2048 1
2047 22080 1
2047 11518 1
2047 5364 1
2047 134882 1
2047 133134 1
2047 157851 8
2047 4726 1
2049 2050 1
2050 2051 1
2050 79207 1
2052 2053 1
2052 37435 1
2054 2055 5
2055 142147 3
2055 180250 1
2055 48053 1
2055 49049 1
2055 67973 1
2055 47955 1
2055 153281 1
2055 64543 1
2056 26445 1
2056 2057 1
2056 25234 2
2056 139093 1
2056 85295 1
2056 3471 1
2057 18784 1
2057 2061 1
2057 47806 1
2057 2060 1
2057 9962 1
2057 2068 1
2057 2065 1
2057 2063 1
2057 2064 1
2057 2062 1
2057 2059 1
2057 2058 1
2057 2067 1
2057 2066 1
2058 14792 1
2058 14793 4
2059 2736 1
2059 2735 8
2060 7267 1
2061 62893 1
2061 24918 1
2061 24919 1
2063 26445 1
2064 105375 1
2065 23704 1
2065 13395 1
2065 26603 2
2065 27051 1
2065 113421 1
2067 2736 1
2067 60504 1
2067 12219 1
2067 143793 1
2067 143109 1
2068 2736 1
2068 24919 1
2070 50945 2
2070 166688 1
2070 132505 3
2070 135628 1
2070 67881 3
2070 52749 5
2070 96017 1
2070 2071 3
2070 4715 1
2070 50351 4
2070 50596 2
2070 7699 1
2070 6349 10
2070 106346 2
2071 176174 3
2071 153501 7
2071 47809 3
2071 79211 5
2071 4317 3
2072 11680 1
2072 105865 1
2072 110440 1
2072 117876 1
2072 126883 1
2072 29009 1
2072 112258 1
2072 18795 1
2072 2073 1
2072 26559 2
2072 58327 1
2072 51795 1
2072 52275 1
2072 55483 3
2072 53952 1
2072 83280 1
2072 17931 1
2072 14163 1
2072 43596 1
2072 108489 1
2072 48122 1
2072 128724 1
2072 128800 1
2072 9873 1
2072 76881 1
2072 44334 1
2072 89308 1
2072 90201 1
2072 128906 1
2072 94008 1
2072 83716 2
2072 81654 1
2072 26720 2
2072 105298 1
2072 122709 1
2072 120372 1
2072 32797 1
2072 24657 1
2072 22698 1
2072 18487 1
2072 80472 1
2072 110662 1
2072 85618 1
2072 100889 1
2072 118048 1
2072 62859 1
2072 11998 1
2072 82697 1
2072 93416 1
2072 125350 1
2072 86974 2
2072 85201 1
2072 112015 1
2072 2480 1
2072 8601 1
2072 43863 1
2072 58662 2
2072 123958 1
2072 77153 1
2072 116415 1
2072 80969 1
2072 24062 1
2072 127867 1
2072 68780 1
2072 81449 1
2072 109832 1
2072 84166 1
2072 6260 1
2072 45346 1
2072 64607 2
2072 95228 1
2072 118102 1
2072 75780 1
2072 91009 1
2072 59744 1
2072 127899 1
2072 89631 2
2072 7605 1
2072 96611 1
2072 73233 1
2072 35857 1
2072 4592 1
2072 82393 1
2072 98934 1
2072 13811 1
2072 107103 1
2072 21888 1
